0,1,2,3,4,5
2009,30,,,,
2010,34,,,,
2011,31,,,,
2012,42,,,,
2013,32,,,,
2014,36,,,,
2015,36,,,,
2016,42,,,,
2017,41,,,,
2018,47,,,,
2019,45,,,,
"I3_01_M Schenkelhalsfraktur (Alter >19), Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,227,4945,4.590495,,
2009,221,5093,4.339289,,
2010,263,6142,4.281993,,
2011,198,6156,3.216374,,
2012,287,6114,4.694145,,
2013,261,5959,4.37993,,
2014,247,6012,4.10845,,
2015,233,6117,3.809057,,
2016,232,6046,3.837248,,
2017,202,6268,3.222719,,
2018,220,6397,3.439112,,
2019,224,6559,3.415155,,
"F5_01_M PTA abdominale/Beinarterien (ohne Aorta), Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,97,6504,1.49139,,
2009,132,6715,1.965748,,
2010,125,6991,1.788013,,
2011,125,7317,1.70835,,
2012,178,7953,2.238149,,
2013,194,8535,2.272994,,
2014,197,9258,2.127889,,
2015,209,9490,2.202318,,
2016,241,9881,2.439024,,
2017,232,10317,2.248716,,
2018,239,10068,2.373858,,
2019,248,10408,2.382782,,
"A7_28_M OP nur an Koronargefssen bei HD Herzinfarkt ohne herzuntersttzende Systeme (Alter >19), Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,4,292,1.369863,,
2009,8,272,2.941176,,
2010,7,431,1.62413,,
2011,12,458,2.620087,,
2012,12,482,2.489627,,
2013,14,501,2.794411,,
2014,9,568,1.584507,,
2015,14,581,2.409639,,
2016,13,607,2.14168,,
2017,8,647,1.236476,,
2018,9,581,1.549053,,
2019,9,614,1.465798,,
"B1_12_M Schlaganfall n.n.bez. (ICD10 I64, Alter >19), Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,214,1794,11.92865,,
2009,192,1634,11.75031,,
2010,192,1598,12.01502,,
2011,126,1390,9.064748,,
2012,135,1184,11.40203,,
2013,125,1148,10.8885,,
2014,92,910,10.10989,,
2015,67,858,7.808858,,
2016,37,716,5.167598,,
2017,53,709,7.475317,,
2018,46,778,5.912596,,
2019,39,781,4.993598,,
"E7_01_M Eingriffe am Pankreas insgesamt (ohne Transplantation, Alter >19), Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,41,720,5.694444,,
2009,52,758,6.860158,,
2010,60,777,7.722008,,
2011,43,727,5.914718,,
2012,50,802,6.234414,,
2013,57,852,6.690141,,
2014,54,922,5.856833,,
2015,47,934,5.03212,,
2016,56,1026,5.45809,,
2017,61,1059,5.760151,,
2018,70,1068,6.554307,,
2019,42,1069,3.928906,,
"E8_01_M Bariatrische Chirurgie, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,1,845,0.1183432,,
2009,3,857,0.3500583,,
2010,1,801,0.1248439,,
2011,2,1663,0.1202646,,
2012,2,1180,0.1694915,,
2013,0,1138,0,,
2014,1,1073,0.09319664,,
2015,2,4066,0.04918839,,
2016,2,4619,0.04329942,,
2017,4,4620,0.08658009,,
2018,0,4652,0,,
2019,7,4497,0.1556593,,
G5_03_P Anteil brusterhaltende Resektionen bei Brustkrebs ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,CasesCHDen,pCH,,
2008,4184,6592,63.47087,,
2009,4840,7230,66.94329,,
2010,5284,7733,68.33053,,
2011,5539,7888,70.22059,,
2012,5611,7928,70.77447,,
2013,6235,8726,71.45313,,
2014,6040,8422,71.71693,,
2015,6116,8557,71.47365,,
2016,6522,8767,74.39261,,
2017,6558,8920,73.52018,,
2018,6597,8957,73.65189,,
2019,6863,9100,75.41758,,
E3_05_F Resektion der Schilddrse bei gutartiger Erkrankung der Schilddrse ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,,,,
2008,2219,,,,
2009,2265,,,,
2010,2414,,,,
2011,2532,,,,
2012,2624,,,,
2013,2582,,,,
2014,2727,,,,
2015,2616,,,,
2016,2717,,,,
2017,2602,,,,
2018,2627,,,,
2019,2703,,,,
A7_03_F OP an Koronargefssen ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,,,,
2008,3393,,,,
2009,3331,,,,
2010,3506,,,,
2011,3694,,,,
2012,3708,,,,
2013,3752,,,,
2014,3904,,,,
2015,3707,,,,
2016,3777,,,,
2017,3735,,,,
2018,3456,,,,
2019,3396,,,,
"A7_08_M Minimalinvasive Implantation einer Aortenklappe, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2011,33,505,6.534653,,
2012,31,662,4.682779,,
2013,44,793,5.54855,,
2014,44,1087,4.047838,,
2015,37,1348,2.744807,,
2016,42,1603,2.620087,,
2017,42,1613,2.603844,,
2018,48,1761,2.725724,,
2019,22,1915,1.148825,,
C1_01_F Geriatrische Frhrehabilitation ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,,,,
2009,140,,,,
2010,575,,,,
2011,1298,,,,
2012,4313,,,,
2013,5246,,,,
2014,6546,,,,
2015,8130,,,,
2016,10294,,,,
2017,12300,,,,
2018,13559,,,,
2019,15571,,,,
"F3_04_M OP an Becken/Beinarterien bei Ulzeration oder Gangrn (Fontaine IV), Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2009,10,2,0,1,0
2009,12,1,0,1,0
2009,13,1,0,1,0
2009,14,1,0,4,0
2009,15,1,0,2,0
2009,15,2,0,1,0
2009,16,1,0,2,0
2009,16,2,0,2,0
2009,17,1,0,1,0
2009,17,2,1,2,0.5
2009,18,2,0,2,0
2010,9,2,0,1,0
2010,12,1,0,2,0
2010,13,1,0,4,0
2010,14,1,0,7,0
2010,14,2,0,1,0
2010,15,1,0,3,0
2010,15,2,0,2,0
2010,16,1,0,5,0
2010,16,2,0,1,0
2010,17,1,0,1,0
2010,17,2,0,5,0
2010,18,1,0,2,0
2010,18,2,0,3,0
2010,20,2,0,1,0
2011,11,1,0,5,0
2011,11,2,0,2,0
2011,12,1,0,5,0
2011,12,2,0,3,0
2011,13,1,0,18,0
2011,13,2,0,4,0
2011,14,1,1,16,0.0625
2011,14,2,0,9,0
2011,15,1,0,24,0
2011,15,2,0,11,0
2011,16,1,1,29,0.03448276
2011,16,2,2,24,0.08333333
2011,17,1,3,32,0.09375
2011,17,2,1,26,0.03846154
2011,18,1,0,9,0
2011,18,2,1,17,0.05882353
2011,19,1,0,3,0
2011,19,2,0,12,0
2012,9,1,0,1,0
2012,11,1,0,4,0
2012,11,2,0,1,0
2012,12,1,0,12,0
2012,12,2,0,2,0
2012,13,1,0,14,0
2012,13,2,0,3,0
2012,14,1,0,26,0
2012,14,2,0,11,0
2012,15,1,3,29,0.1034483
2012,15,2,0,9,0
2012,16,1,0,27,0
2012,16,2,1,18,0.05555556
2012,17,1,2,26,0.07692308
2012,17,2,0,19,0
2012,18,1,0,19,0
2012,18,2,3,26,0.1153846
2012,19,1,0,4,0
2012,19,2,0,7,0
2012,20,1,0,3,0
2013,9,1,0,1,0
2013,10,1,0,3,0
2013,10,2,0,1,0
2013,11,1,0,1,0
2013,11,2,0,1,0
2013,12,1,0,5,0
2013,12,2,0,3,0
2013,13,1,1,13,0.07692308
2013,13,2,0,3,0
2013,14,1,2,19,0.1052632
2013,14,2,0,9,0
2013,15,1,3,25,0.12
2013,15,2,0,10,0
2013,16,1,2,33,0.06060606
2013,16,2,0,14,0
2013,17,1,2,33,0.06060606
2013,17,2,1,12,0.08333333
2013,18,1,0,10,0
2013,18,2,1,24,0.04166667
2013,19,1,0,1,0
2013,19,2,0,7,0
2013,20,2,0,1,0
2014,8,2,0,1,0
2014,10,1,0,2,0
2014,11,1,0,6,0
2014,11,2,0,3,0
2014,12,1,0,7,0
2014,12,2,1,4,0.25
2014,13,1,0,13,0
2014,13,2,0,4,0
2014,14,1,2,34,0.05882353
2014,14,2,0,7,0
2014,15,1,0,27,0
2014,15,2,1,17,0.05882353
2014,16,1,4,35,0.1142857
2014,16,2,1,17,0.05882353
2014,17,1,2,29,0.06896552
2014,17,2,0,23,0
2014,18,1,2,13,0.1538462
2014,18,2,1,15,0.06666667
2014,19,1,1,5,0.2
2014,19,2,0,15,0
2014,20,2,1,2,0.5
2015,9,1,0,2,0
2015,11,2,1,4,0.25
2015,12,1,0,8,0
2015,12,2,0,4,0
2015,13,1,0,22,0
2015,13,2,0,8,0
2015,14,1,0,27,0
2015,14,2,1,16,0.0625
2015,15,1,1,29,0.03448276
2015,15,2,0,4,0
2015,16,1,3,39,0.07692308
2015,16,2,2,23,0.08695652
2015,17,1,2,25,0.08
2015,17,2,0,22,0
2015,18,1,2,12,0.1666667
2015,18,2,1,23,0.04347826
2015,19,1,0,4,0
2015,19,2,3,11,0.2727273
2016,6,1,0,1,0
2016,10,1,0,2,0
2016,11,1,0,1,0
2016,12,1,0,9,0
2016,13,1,1,14,0.07142857
2016,13,2,0,3,0
2016,14,1,0,23,0
2016,14,2,0,6,0
2016,15,1,1,31,0.03225806
2016,15,2,0,20,0
2016,16,1,0,41,0
2016,16,2,0,18,0
2016,17,1,3,38,0.07894737
2016,17,2,1,21,0.04761905
2016,18,1,0,14,0
2016,18,2,0,25,0
2016,19,1,0,3,0
2016,19,2,0,9,0
2017,8,2,0,1,0
2017,10,1,0,4,0
2017,11,1,0,1,0
2017,12,1,0,7,0
2017,12,2,0,2,0
2017,13,1,1,9,0.1111111
2017,13,2,0,6,0
2017,14,1,0,27,0
2017,14,2,1,11,0.09090909
2017,15,1,1,40,0.025
2017,15,2,0,13,0
2017,16,1,0,37,0
2017,16,2,1,13,0.07692308
2017,17,1,1,30,0.03333333
2017,17,2,0,26,0
2017,18,1,1,17,0.05882353
2017,18,2,2,22,0.09090909
2017,19,1,0,4,0
2017,19,2,0,8,0
2017,20,2,0,3,0
2018,10,1,0,3,0
2018,11,1,0,4,0
2018,12,1,0,10,0
2018,12,2,0,1,0
2018,13,1,1,22,0.04545455
2018,13,2,0,1,0
2018,14,1,1,23,0.04347826
2018,14,2,0,10,0
2018,15,1,1,34,0.02941176
2018,15,2,0,18,0
2018,16,1,2,45,0.04444444
2018,16,2,0,22,0
2018,17,1,3,28,0.1071429
2018,17,2,2,24,0.08333333
2018,18,1,1,12,0.08333333
2018,18,2,0,16,0
2018,19,1,0,5,0
2018,19,2,0,9,0
2018,20,1,0,1,0
2018,20,2,1,1,1
2019,8,1,0,1,0
2019,9,2,0,1,0
2019,10,1,0,1,0
2019,10,2,0,1,0
2019,11,1,0,4,0
2019,12,1,0,8,0
2019,12,2,0,2,0
2019,13,1,2,20,0.1
2019,13,2,0,4,0
2019,14,1,0,35,0
2019,14,2,0,7,0
2019,15,1,1,34,0.02941176
2019,15,2,0,13,0
2019,16,1,1,33,0.03030303
2019,16,2,0,16,0
2019,17,1,1,25,0.04
2019,17,2,1,27,0.03703704
2019,18,1,0,18,0
2019,18,2,1,10,0.1
2019,19,1,0,6,0
2019,19,2,1,10,0.1
2019,20,1,0,1,0
2019,20,2,0,2,0
"A7_17_M OP nur an Koronargefssen ohne HD Herzinfarkt, Alter >79, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2008,17,1,1,63,0.01587302
2008,17,2,4,45,0.08888889
2008,18,1,0,7,0
2008,18,2,0,2,0
2008,19,1,0,1,0
2009,17,1,3,81,0.03703704
2009,17,2,1,36,0.02777778
2009,18,1,0,16,0
2009,18,2,1,6,0.1666667
2010,17,1,5,77,0.06493506
2010,17,2,3,41,0.07317073
2010,18,1,2,20,0.1
2010,18,2,1,3,0.3333333
2011,17,1,2,92,0.02173913
2011,17,2,1,23,0.04347826
2011,18,1,0,16,0
2011,18,2,0,3,0
2012,17,1,2,76,0.02631579
2012,17,2,3,36,0.08333333
2012,18,1,2,10,0.2
2012,18,2,0,4,0
2012,19,1,0,1,0
2012,19,2,0,1,0
2013,17,1,1,90,0.01111111
2013,17,2,1,30,0.03333333
2013,18,1,0,5,0
2013,18,2,0,5,0
2013,19,1,0,1,0
2013,19,2,0,1,0
2014,17,1,1,106,0.009433962
2014,17,2,2,31,0.06451613
2014,18,1,1,11,0.09090909
2014,18,2,0,3,0
2014,19,1,0,1,0
2015,17,1,4,79,0.05063291
2015,17,2,1,32,0.03125
2015,18,1,1,15,0.06666667
2015,18,2,1,6,0.1666667
2015,19,1,0,1,0
2016,17,1,4,92,0.04347826
2016,17,2,3,32,0.09375
2016,18,1,1,14,0.07142857
2017,17,1,3,96,0.03125
2017,17,2,1,20,0.05
2017,18,1,1,18,0.05555556
2017,18,2,0,4,0
2017,19,1,0,1,0
2018,17,1,1,74,0.01351351
2018,17,2,0,19,0
2018,18,1,1,9,0.1111111
2018,18,2,0,2,0
2018,19,2,0,1,0
2019,17,1,1,59,0.01694915
2019,17,2,3,22,0.1363636
2019,18,1,2,12,0.1666667
2019,18,2,0,4,0
2019,19,1,0,1,0
"E1_01_M Cholezystektomie bei Gallensteinen und Cholezystitis, ohne Tumor, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2008,1,1,0,1,0
2008,2,1,0,1,0
2008,3,2,0,6,0
2008,4,1,0,28,0
2008,4,2,0,91,0
2008,5,1,0,30,0
2008,5,2,0,182,0
2008,6,1,0,94,0
2008,6,2,0,406,0
2008,7,1,0,160,0
2008,7,2,0,475,0
2008,8,1,0,234,0
2008,8,2,0,604,0
2008,9,1,0,398,0
2008,9,2,1,681,0.001468429
2008,10,1,0,409,0
2008,10,2,0,710,0
2008,11,1,0,461,0
2008,11,2,0,727,0
2008,12,1,0,428,0
2008,12,2,0,760,0
2008,13,1,1,501,0.001996008
2008,13,2,1,755,0.001324503
2008,14,1,1,515,0.001941748
2008,14,2,1,669,0.001494768
2008,15,1,4,435,0.009195402
2008,15,2,1,579,0.001727116
2008,16,1,6,333,0.01801802
2008,16,2,2,492,0.004065041
2008,17,1,7,229,0.03056769
2008,17,2,4,335,0.0119403
2008,18,1,4,93,0.04301075
2008,18,2,1,128,0.0078125
2008,19,1,0,17,0
2008,19,2,3,37,0.08108108
2008,20,1,0,1,0
2008,20,2,1,7,0.1428571
2009,2,2,0,6,0
2009,3,1,0,7,0
2009,3,2,0,15,0
2009,4,1,0,21,0
2009,4,2,0,74,0
2009,5,1,0,48,0
2009,5,2,0,210,0
2009,6,1,0,102,0
2009,6,2,0,409,0
2009,7,1,0,167,0
2009,7,2,0,564,0
2009,8,1,0,269,0
2009,8,2,0,610,0
2009,9,1,0,376,0
2009,9,2,1,694,0.001440922
2009,10,1,0,451,0
2009,10,2,0,713,0
2009,11,1,2,429,0.004662005
2009,11,2,0,689,0
2009,12,1,0,456,0
2009,12,2,0,683,0
2009,13,1,2,470,0.004255319
2009,13,2,0,750,0
2009,14,1,1,477,0.002096436
2009,14,2,0,658,0
2009,15,1,2,451,0.00443459
2009,15,2,1,556,0.001798561
2009,16,1,1,397,0.002518892
2009,16,2,1,457,0.002188184
2009,17,1,7,212,0.03301887
2009,17,2,5,317,0.01577287
2009,18,1,5,99,0.05050505
2009,18,2,4,156,0.02564103
2009,19,1,2,20,0.1
2009,19,2,0,26,0
2009,20,1,1,3,0.3333333
2009,20,2,1,4,0.25
2010,1,1,0,1,0
2010,1,2,0,1,0
2010,2,2,0,2,0
2010,3,1,0,1,0
2010,3,2,0,5,0
2010,4,1,0,28,0
2010,4,2,0,83,0
2010,5,1,0,40,0
2010,5,2,0,238,0
2010,6,1,0,101,0
2010,6,2,0,411,0
2010,7,1,0,176,0
2010,7,2,0,493,0
2010,8,1,0,285,0
2010,8,2,0,630,0
2010,9,1,1,389,0.002570694
2010,9,2,0,685,0
2010,10,1,0,481,0
2010,10,2,1,722,0.001385042
2010,11,1,0,462,0
2010,11,2,0,740,0
2010,12,1,0,421,0
2010,12,2,0,696,0
2010,13,1,2,538,0.003717472
2010,13,2,0,752,0
2010,14,1,0,489,0
2010,14,2,0,665,0
2010,15,1,3,458,0.006550218
2010,15,2,0,595,0
2010,16,1,4,413,0.00968523
2010,16,2,2,474,0.004219409
2010,17,1,2,293,0.006825939
2010,17,2,1,304,0.003289474
2010,18,1,3,93,0.03225806
2010,18,2,4,148,0.02702703
2010,19,1,0,20,0
2010,19,2,1,28,0.03571429
2010,20,2,0,5,0
2011,1,1,0,1,0
2011,2,1,0,1,0
2011,2,2,0,1,0
2011,3,1,0,7,0
2011,3,2,0,8,0
2011,4,1,0,19,0
2011,4,2,0,84,0
2011,5,1,0,53,0
2011,5,2,0,225,0
2011,6,1,0,93,0
2011,6,2,0,398,0
2011,7,1,0,183,0
2011,7,2,0,535,0
2011,8,1,0,259,0
2011,8,2,0,616,0
2011,9,1,0,365,0
2011,9,2,0,620,0
2011,10,1,0,478,0
2011,10,2,0,708,0
2011,11,1,0,473,0
2011,11,2,0,726,0
2011,12,1,0,448,0
2011,12,2,0,644,0
2011,13,1,1,506,0.001976285
2011,13,2,0,645,0
2011,14,1,0,574,0
2011,14,2,0,647,0
2011,15,1,2,429,0.004662005
2011,15,2,0,553,0
2011,16,1,3,404,0.007425743
2011,16,2,4,473,0.00845666
2011,17,1,4,265,0.01509434
2011,17,2,2,302,0.006622517
2011,18,1,6,121,0.04958678
2011,18,2,4,143,0.02797203
2011,19,1,2,31,0.06451613
2011,19,2,0,29,0
2011,20,1,0,2,0
2011,20,2,1,8,0.125
2012,1,1,0,1,0
2012,1,2,0,1,0
2012,3,1,0,3,0
2012,3,2,0,11,0
2012,4,1,0,11,0
2012,4,2,0,92,0
2012,5,1,0,53,0
2012,5,2,0,243,0
2012,6,1,0,120,0
2012,6,2,0,429,0
2012,7,1,0,182,0
2012,7,2,0,547,0
2012,8,1,0,252,0
2012,8,2,0,546,0
2012,9,1,0,398,0
2012,9,2,1,610,0.001639344
2012,10,1,0,465,0
2012,10,2,0,782,0
2012,11,1,0,488,0
2012,11,2,0,719,0
2012,12,1,0,501,0
2012,12,2,1,690,0.001449275
2012,13,1,1,467,0.002141328
2012,13,2,0,687,0
2012,14,1,1,512,0.001953125
2012,14,2,1,668,0.001497006
2012,15,1,2,479,0.004175365
2012,15,2,3,560,0.005357143
2012,16,1,2,391,0.00511509
2012,16,2,2,421,0.004750594
2012,17,1,7,276,0.02536232
2012,17,2,3,334,0.008982036
2012,18,1,3,118,0.02542373
2012,18,2,2,140,0.01428571
2012,19,1,0,21,0
2012,19,2,1,37,0.02702703
2012,20,1,0,3,0
2012,20,2,0,4,0
2013,1,2,0,1,0
2013,2,1,0,1,0
2013,2,2,0,2,0
2013,3,1,0,7,0
2013,3,2,0,11,0
2013,4,1,0,14,0
2013,4,2,0,95,0
2013,5,1,0,63,0
2013,5,2,0,262,0
2013,6,1,0,87,0
2013,6,2,0,466,0
2013,7,1,0,185,0
2013,7,2,0,582,0
2013,8,1,0,239,0
2013,8,2,0,593,0
2013,9,1,0,376,0
2013,9,2,1,668,0.001497006
2013,10,1,0,489,0
2013,10,2,0,757,0
2013,11,1,0,493,0
2013,11,2,0,741,0
2013,12,1,0,518,0
2013,12,2,0,747,0
2013,13,1,0,486,0
2013,13,2,0,669,0
2013,14,1,1,521,0.001919386
2013,14,2,0,686,0
2013,15,1,3,515,0.005825243
2013,15,2,0,508,0
2013,16,1,1,382,0.002617801
2013,16,2,0,467,0
2013,17,1,4,272,0.01470588
2013,17,2,3,345,0.008695652
2013,18,1,5,128,0.0390625
2013,18,2,0,133,0
2013,19,1,1,33,0.03030303
2013,19,2,1,48,0.02083333
2013,20,1,0,1,0
2013,20,2,0,3,0
2014,1,1,0,1,0
2014,1,2,0,1,0
2014,2,1,0,2,0
2014,2,2,0,1,0
2014,3,1,0,6,0
2014,3,2,0,8,0
2014,4,1,0,22,0
2014,4,2,0,71,0
2014,5,1,0,52,0
2014,5,2,0,237,0
2014,6,1,0,94,0
2014,6,2,0,429,0
2014,7,1,0,184,0
2014,7,2,0,607,0
2014,8,1,0,307,0
2014,8,2,0,667,0
2014,9,1,0,362,0
2014,9,2,0,665,0
2014,10,1,0,495,0
2014,10,2,0,761,0
2014,11,1,0,461,0
2014,11,2,0,820,0
2014,12,1,0,533,0
2014,12,2,0,766,0
2014,13,1,2,499,0.004008016
2014,13,2,0,648,0
2014,14,1,2,546,0.003663004
2014,14,2,0,713,0
2014,15,1,2,536,0.003731343
2014,15,2,0,599,0
2014,16,1,5,442,0.01131222
2014,16,2,1,481,0.002079002
2014,17,1,2,322,0.00621118
2014,17,2,1,345,0.002898551
2014,18,1,3,131,0.02290076
2014,18,2,3,166,0.01807229
2014,19,1,2,21,0.0952381
2014,19,2,2,43,0.04651163
2014,20,1,1,4,0.25
2014,20,2,0,2,0
2015,2,1,0,1,0
2015,2,2,0,2,0
2015,3,1,0,1,0
2015,3,2,0,6,0
2015,4,1,0,20,0
2015,4,2,0,89,0
2015,5,1,0,67,0
2015,5,2,0,237,0
2015,6,1,0,127,0
2015,6,2,0,445,0
2015,7,1,0,200,0
2015,7,2,0,645,0
2015,8,1,0,249,0
2015,8,2,0,677,0
2015,9,1,0,343,0
2015,9,2,0,655,0
2015,10,1,0,522,0
2015,10,2,0,757,0
2015,11,1,0,588,0
2015,11,2,0,817,0
2015,12,1,1,577,0.001733102
2015,12,2,0,783,0
2015,13,1,0,501,0
2015,13,2,0,654,0
2015,14,1,0,581,0
2015,14,2,0,714,0
2015,15,1,1,578,0.001730104
2015,15,2,1,562,0.001779359
2015,16,1,1,420,0.002380952
2015,16,2,2,478,0.0041841
2015,17,1,2,302,0.006622517
2015,17,2,1,354,0.002824859
2015,18,1,5,145,0.03448276
2015,18,2,2,186,0.01075269
2015,19,1,0,29,0
2015,19,2,0,58,0
2015,20,1,0,3,0
2015,20,2,0,5,0
2016,1,1,0,1,0
2016,1,2,0,1,0
2016,2,1,0,2,0
2016,2,2,0,1,0
2016,3,1,0,5,0
2016,3,2,0,10,0
2016,4,1,0,21,0
2016,4,2,0,74,0
2016,5,1,0,61,0
2016,5,2,0,243,0
2016,6,1,0,133,0
2016,6,2,0,398,0
2016,7,1,0,216,0
2016,7,2,0,626,0
2016,8,1,0,249,0
2016,8,2,0,632,0
2016,9,1,0,374,0
2016,9,2,0,677,0
2016,10,1,0,490,0
2016,10,2,0,787,0
2016,11,1,0,614,0
2016,11,2,1,913,0.00109529
2016,12,1,0,599,0
2016,12,2,0,783,0
2016,13,1,0,505,0
2016,13,2,0,705,0
2016,14,1,1,586,0.001706485
2016,14,2,0,694,0
2016,15,1,1,531,0.001883239
2016,15,2,0,605,0
2016,16,1,2,440,0.004545455
2016,16,2,1,479,0.002087683
2016,17,1,2,348,0.005747126
2016,17,2,4,314,0.01273885
2016,18,1,0,128,0
2016,18,2,1,161,0.00621118
2016,19,1,2,42,0.04761905
2016,19,2,2,54,0.03703704
2016,20,1,0,2,0
2016,20,2,1,12,0.08333333
2017,2,1,0,1,0
2017,2,2,0,2,0
2017,3,1,0,7,0
2017,3,2,0,12,0
2017,4,1,0,15,0
2017,4,2,0,68,0
2017,5,1,0,62,0
2017,5,2,0,216,0
2017,6,1,0,134,0
2017,6,2,0,459,0
2017,7,1,0,203,0
2017,7,2,0,634,0
2017,8,1,0,262,0
2017,8,2,1,653,0.001531394
2017,9,1,0,362,0
2017,9,2,0,674,0
2017,10,1,1,438,0.002283105
2017,10,2,0,769,0
2017,11,1,0,567,0
2017,11,2,0,860,0
2017,12,1,1,600,0.001666667
2017,12,2,0,793,0
2017,13,1,0,549,0
2017,13,2,0,660,0
2017,14,1,1,545,0.001834862
2017,14,2,0,686,0
2017,15,1,2,596,0.003355705
2017,15,2,2,642,0.003115265
2017,16,1,0,448,0
2017,16,2,1,453,0.002207506
2017,17,1,1,324,0.00308642
2017,17,2,5,344,0.01453488
2017,18,1,3,146,0.02054795
2017,18,2,2,159,0.01257862
2017,19,1,1,29,0.03448276
2017,19,2,2,50,0.04
2017,20,1,0,4,0
2017,20,2,0,3,0
2018,1,2,0,1,0
2018,2,2,0,3,0
2018,3,1,0,5,0
2018,3,2,0,11,0
2018,4,1,0,14,0
2018,4,2,0,69,0
2018,5,1,0,46,0
2018,5,2,0,227,0
2018,6,1,0,123,0
2018,6,2,0,415,0
2018,7,1,0,212,0
2018,7,2,0,612,0
2018,8,1,0,266,0
2018,8,2,0,655,0
2018,9,1,0,314,0
2018,9,2,0,638,0
2018,10,1,0,481,0
2018,10,2,0,760,0
2018,11,1,1,600,0.001666667
2018,11,2,0,819,0
2018,12,1,0,578,0
2018,12,2,0,820,0
2018,13,1,0,544,0
2018,13,2,0,711,0
2018,14,1,0,530,0
2018,14,2,1,657,0.00152207
2018,15,1,1,618,0.001618123
2018,15,2,2,581,0.003442341
2018,16,1,1,465,0.002150538
2018,16,2,1,467,0.002141328
2018,17,1,1,329,0.003039514
2018,17,2,3,344,0.00872093
2018,18,1,1,149,0.006711409
2018,18,2,8,187,0.04278075
2018,19,1,1,27,0.03703704
2018,19,2,1,47,0.0212766
2018,20,1,1,6,0.1666667
2018,20,2,0,8,0
2019,2,1,0,2,0
2019,3,1,0,8,0
2019,3,2,0,10,0
2019,4,1,0,24,0
2019,4,2,0,55,0
2019,5,1,0,64,0
2019,5,2,0,220,0
2019,6,1,0,120,0
2019,6,2,0,427,0
2019,7,1,0,188,0
2019,7,2,0,666,0
2019,8,1,0,313,0
2019,8,2,0,714,0
2019,9,1,0,329,0
2019,9,2,0,689,0
2019,10,1,0,440,0
2019,10,2,0,662,0
2019,11,1,0,595,0
2019,11,2,0,850,0
2019,12,1,0,587,0
2019,12,2,0,788,0
2019,13,1,1,556,0.001798561
2019,13,2,0,740,0
2019,14,1,0,566,0
2019,14,2,1,649,0.001540832
2019,15,1,2,614,0.003257329
2019,15,2,0,632,0
2019,16,1,0,519,0
2019,16,2,1,466,0.002145923
2019,17,1,2,363,0.005509642
2019,17,2,2,349,0.005730659
2019,18,1,2,172,0.01162791
2019,18,2,5,206,0.02427184
2019,19,1,2,45,0.04444444
2019,19,2,1,59,0.01694915
2019,20,1,1,6,0.1666667
2019,20,2,0,10,0
"F3_01_M OP an Becken/Beinarterien insgesamt, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,78,1304,5.981595,,
2009,73,1354,5.391433,,
2010,69,1309,5.271199,,
2011,130,3076,4.226268,,
2012,140,3195,4.381847,,
2013,167,3206,5.208983,,
2014,138,3198,4.315197,,
2015,155,3338,4.643499,,
